"date","TagID","percentage","home_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-06-25,"Tag_21",0.5,1027.82959519944,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_21",0.95,4999.72631923196,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_21",0.5,633.654315445336,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_21",0.95,3759.59308178828,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_21",0.5,926.30070394128,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_21",0.95,5246.1563453433,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_21",0.5,1116.02404844086,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_21",0.95,8039.79652073299,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_21",0.5,886.1732363427,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_21",0.95,5016.06716515378,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-30,"Tag_21",0.5,934.25359509252,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_21",0.95,5144.82672618559,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-07-01,"Tag_21",0.5,746.885811759532,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_21",0.95,5730.85444706802,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-02,"Tag_21",0.5,915.798213671025,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_21",0.95,5341.91365751424,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-03,"Tag_21",0.5,1351.87486286393,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-03,"Tag_21",0.95,7356.76257496898,"yes",392.104761904762,16.1552380952381,3.90352380952381,0
2024-07-04,"Tag_21",0.5,919.937542315548,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-04,"Tag_21",0.95,6218.08105318432,"yes",408.061904761905,14.8895238095238,5.30028571428571,0
2024-07-05,"Tag_21",0.5,858.114257356699,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-05,"Tag_21",0.95,5562.02623200521,"yes",474.633333333333,15.5338095238095,2.66485714285714,0
2024-07-06,"Tag_21",0.5,817.522685552051,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-06,"Tag_21",0.95,5490.55664066777,"yes",376.661428571429,13.3428571428571,2.57857142857143,10.35
2024-07-07,"Tag_21",0.5,375.751241713523,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-07,"Tag_21",0.95,4182.03906702623,"yes",396.461904761905,13.8652380952381,2.10438095238095,1.863
2024-07-08,"Tag_21",0.5,733.426269857765,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-08,"Tag_21",0.95,5355.83469996588,"yes",520.228571428571,16.1057142857143,2.19614285714286,0
2024-07-09,"Tag_21",0.5,709.238194275703,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-09,"Tag_21",0.95,4241.7169051635,"yes",213.851904761905,17.2138095238095,1.68552380952381,0.414
2024-07-10,"Tag_21",0.5,868.913576340257,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-07-10,"Tag_21",0.95,4305.38709942648,"yes",314.614285714286,15.1542857142857,3.72557142857143,2.277
2024-06-25,"Tag_22",0.5,1245.10865232526,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_22",0.95,5891.27790035543,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_22",0.5,1130.45839824861,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_22",0.95,6810.28619067207,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_22",0.5,906.828768130194,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_22",0.95,5123.14866634014,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_22",0.5,1705.3418272904,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_22",0.95,7651.37126134396,"no",287.435238095238,14.9890476190476,3.75638095238095,0
